scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Cervus canadensis nannodes,2019-01-11 08:51:10 -0800,,"Kern County, US-CA, US",35.2176768491,-119.3239651522,,Tule Elk,https://www.inaturalist.org/observations/20025060,https://static.inaturalist.org/photos/30911786/medium.jpg,bobbyk,20025060,Tule Elk,Mammalia,566549,3,0,Fri Jan 11 2019 08:51:10 GMT-0800 (PST),2019-01-11,2019-01-11 16:51:10 UTC,Pacific Time (US & Canada),4,28706,,obscured,true,,,794497,Bobby Kamansky,2019-02-02 05:49:16 UTC,2020-04-09 19:32:05 UTC,research,,NA,3,false
Cervus canadensis nannodes,2019-01-29 09:20:57 -0800,,"Mendocino County, US-CA, US",39.5807741473,-123.3884654311,,Tule Elk,https://www.inaturalist.org/observations/20012270,https://inaturalist-open-data.s3.amazonaws.com/photos/30888499/medium.jpg,sailingsandi,20012270,Tule Elk,Mammalia,566549,3,0,Tue Jan 29 2019 09:20:57 GMT-0800 (PST),2019-01-29,2019-01-29 17:20:57 UTC,Pacific Time (US & Canada),1308,28090,,obscured,true,,,331093,,2019-02-01 16:51:25 UTC,2023-01-16 02:18:31 UTC,research,CC-BY-NC,NA,3,false
Cervus canadensis nannodes,2015-02-19 15:38:00 -0800,,"California, US",39.4327348989,-122.8569540551,,Tule Elk,https://www.inaturalist.org/observations/19996241,https://inaturalist-open-data.s3.amazonaws.com/photos/30863226/medium.jpg,joescience1,19996241,Tule Elk,Mammalia,566549,4,0,2015/02/19 3:38 PM PST,2015-02-19,2015-02-19 23:38:00 UTC,Pacific Time (US & Canada),488,28090,,obscured,true,,,1420389,,2019-01-31 22:40:51 UTC,2023-02-10 02:25:44 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-29 08:19:00 -0800,,"California, US",37.0832688101,-121.0971144805,,Tule Elk,https://www.inaturalist.org/observations/19964690,https://inaturalist-open-data.s3.amazonaws.com/photos/30807424/medium.jpg,edwardrooks,19964690,Tule Elk,Mammalia,566549,1,0,2019/01/29 8:19 AM PST,2019-01-29,2019-01-29 16:19:00 UTC,Pacific Time (US & Canada),978,28447,,obscured,true,,,10201,edwardrooks,2019-01-30 06:51:52 UTC,2019-07-18 02:43:52 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-26 16:09:00 -0800,,"Merced County, US-CA, US",37.1686703893,-120.8698729655,,Tule Elk,https://www.inaturalist.org/observations/19900477,https://inaturalist-open-data.s3.amazonaws.com/photos/30690995/medium.jpeg,jmaughn,19900477,Tule Elk,Mammalia,566549,3,0,2019/01/26 4:09 PM PST,2019-01-26,2019-01-27 00:09:00 UTC,Pacific Time (US & Canada),31,28447,,obscured,true,,,2873,James Maughn,2019-01-27 07:51:18 UTC,2019-11-03 22:26:31 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2017-07-15 14:06:12 -0800,,"California, US",38.2055535652,-122.9136318777,,Tule Elk,https://www.inaturalist.org/observations/19886553,https://static.inaturalist.org/photos/30667313/medium.jpg,f1sh,19886553,Tule Elk,Mammalia,566549,1,0,Sat Jul 15 2017 14:06:12 GMT-0800 (AKDT),2017-07-15,2017-07-15 22:06:12 UTC,Alaska,256,28270,,obscured,true,,,1119376,,2019-01-26 20:09:55 UTC,2020-04-09 19:44:44 UTC,research,,NA,3,false
Cervus canadensis nannodes,2007-02-17 00:00:00 -0500,,"California, US",37.3325061488,-118.2374924718,,Tule Elk,https://www.inaturalist.org/observations/19622691,https://inaturalist-open-data.s3.amazonaws.com/photos/30212222/medium.jpg,davems,19622691,Tule Elk,Mammalia,566549,1,0,2007/02/17 12:00 AM -0500,2007-02-17,2007-02-17 05:00:00 UTC,Bogota,10374,28417,,obscured,true,,,521719,Dave,2019-01-13 20:51:50 UTC,2020-01-18 04:14:31 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-11 13:52:00 -0800,,"Merced County, US-CA, US",37.1978693588,-120.9608562633,,Tule Elk,https://www.inaturalist.org/observations/19577550,https://inaturalist-open-data.s3.amazonaws.com/photos/30136430/medium.jpg,newt77,19577550,Tule Elk,Mammalia,566549,3,0,2019/01/11 1:52 PM PST,2019-01-11,2019-01-11 21:52:00 UTC,Pacific Time (US & Canada),167,28447,,obscured,true,,,1149476,Nido Paras,2019-01-11 22:32:15 UTC,2019-11-03 22:26:29 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-11 13:52:00 -0800,,"Merced County, US-CA, US",37.1407145372,-120.8581161708,,Tule Elk,https://www.inaturalist.org/observations/19577549,https://inaturalist-open-data.s3.amazonaws.com/photos/30136429/medium.jpg,newt77,19577549,Tule Elk,Mammalia,566549,3,0,2019/01/11 1:52 PM PST,2019-01-11,2019-01-11 21:52:00 UTC,Pacific Time (US & Canada),167,28447,,obscured,true,,,1149476,Nido Paras,2019-01-11 22:32:13 UTC,2019-11-03 22:26:34 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-11 13:52:00 -0800,,"Merced County, US-CA, US",37.0189197588,-120.877148993,,Tule Elk,https://www.inaturalist.org/observations/19577548,https://inaturalist-open-data.s3.amazonaws.com/photos/30136426/medium.jpg,newt77,19577548,Tule Elk,Mammalia,566549,3,0,2019/01/11 1:52 PM PST,2019-01-11,2019-01-11 21:52:00 UTC,Pacific Time (US & Canada),167,28447,,obscured,true,,,1149476,Nido Paras,2019-01-11 22:32:13 UTC,2019-11-03 22:26:35 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-11 13:52:00 -0800,,"Merced County, US-CA, US",37.0655817053,-120.9840005262,,Tule Elk,https://www.inaturalist.org/observations/19577547,https://inaturalist-open-data.s3.amazonaws.com/photos/30136425/medium.jpg,newt77,19577547,Tule Elk,Mammalia,566549,3,0,2019/01/11 1:52 PM PST,2019-01-11,2019-01-11 21:52:00 UTC,Pacific Time (US & Canada),167,28447,,obscured,true,,,1149476,Nido Paras,2019-01-11 22:32:13 UTC,2019-11-03 22:26:36 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-11 13:52:00 -0800,,"Merced County, US-CA, US",37.1737117352,-120.9906810108,,Tule Elk,https://www.inaturalist.org/observations/19577546,https://inaturalist-open-data.s3.amazonaws.com/photos/30136423/medium.jpg,newt77,19577546,Tule Elk,Mammalia,566549,3,0,2019/01/11 1:52 PM PST,2019-01-11,2019-01-11 21:52:00 UTC,Pacific Time (US & Canada),167,28447,,obscured,true,,,1149476,Nido Paras,2019-01-11 22:32:11 UTC,2019-11-03 22:26:36 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-10-12 08:30:03 -0700,,"California, US",37.5186447229,-121.8076294355,,Tule Elk,https://www.inaturalist.org/observations/19558436,https://static.inaturalist.org/photos/30104270/medium.jpg,robindakin,19558436,Tule Elk,Mammalia,566549,4,0,Fri Oct 12 2018 08:30:03 GMT-0700 (PDT),2018-10-12,2018-10-12 15:30:03 UTC,Pacific Time (US & Canada),5,28388,,obscured,true,,,285016,Robin Dakin,2019-01-10 21:27:31 UTC,2020-04-09 19:44:46 UTC,research,,NA,3,false
Cervus canadensis nannodes,2007-11-19 14:14:00 -0800,,"Inyo County, US-CA, US",37.1608445559,-118.2439666443,,Tule Elk,https://www.inaturalist.org/observations/19548222,https://inaturalist-open-data.s3.amazonaws.com/photos/30087309/medium.jpg,natureali,19548222,Tule Elk,Mammalia,566549,2,0,2007/11/19 2:14 PM PST,2007-11-19,2007-11-19 22:14:00 UTC,Pacific Time (US & Canada),NA,28447,,obscured,true,,,10326,Nature Ali,2019-01-10 06:48:47 UTC,2019-11-03 22:09:03 UTC,research,CC-BY-NC-ND,NA,NA,false
Cervus canadensis nannodes,2015-02-09 16:17:00 -0800,"All cows, no bulls","Santa Clara County, US-CA, US",37.3533447829,-121.6308082028,,Tule Elk,https://www.inaturalist.org/observations/19539115,https://inaturalist-open-data.s3.amazonaws.com/photos/30071452/medium.jpg,joescience1,19539115,Tule Elk,Mammalia,566549,4,0,2015/02/09 4:17 PM PST,2015-02-09,2015-02-10 00:17:00 UTC,Pacific Time (US & Canada),NA,28417,,obscured,true,,,1420389,,2019-01-09 21:33:25 UTC,2024-01-12 02:45:55 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-08 12:03:00 -0800,,"California, US",38.1849438129,-122.8390312518,,Tule Elk,https://www.inaturalist.org/observations/19527449,https://static.inaturalist.org/photos/30051555/medium.jpg,marinmaverick,19527449,Tule Elk,Mammalia,566549,3,0,2019/01/08 12:03 PM PST,2019-01-08,2019-01-08 20:03:00 UTC,Pacific Time (US & Canada),977,28300,,obscured,true,,,242610,,2019-01-09 05:39:44 UTC,2019-11-03 22:19:34 UTC,research,,NA,NA,false
Cervus canadensis nannodes,2019-01-03 14:58:00 -0800,,"California, US",39.1805062069,-122.5428790463,,Tule Elk,https://www.inaturalist.org/observations/19494433,https://inaturalist-open-data.s3.amazonaws.com/photos/29996843/medium.jpeg,asabspade,19494433,Tule Elk,Mammalia,566549,5,0,2019/01/03 2:58 PM PST,2019-01-03,2019-01-03 22:58:00 UTC,Pacific Time (US & Canada),5431,28151,,obscured,true,,,94819,Asa Spade,2019-01-07 18:09:00 UTC,2023-02-17 02:02:14 UTC,research,CC-BY-ND,NA,NA,false
Cervus canadensis nannodes,2018-12-30 15:45:00 -0800,,"Marin County, US-CA, US",38.1577860334,-122.8650684391,,Tule Elk,https://www.inaturalist.org/observations/19430901,https://inaturalist-open-data.s3.amazonaws.com/photos/29890876/medium.jpg,adrained,19430901,Tule Elk,Mammalia,566549,3,0,2018/12/30 3:45 PM PST,2018-12-30,2018-12-30 23:45:00 UTC,Pacific Time (US & Canada),410,28300,,obscured,true,,,1179,Adrian Cotter,2019-01-05 01:44:36 UTC,2019-11-03 22:19:38 UTC,research,CC-BY-NC-SA,NA,NA,false
Cervus canadensis nannodes,2019-01-02 17:32:00 -0800, Amazing bonus to watch them joisting. Great day with @kestrel and @rebeccafay                              ,"California, US",38.0083723462,-122.8373007719,,Tule Elk,https://www.inaturalist.org/observations/19401724,https://inaturalist-open-data.s3.amazonaws.com/photos/29840834/medium.jpeg,robberfly,19401724,Tule Elk,Mammalia,566549,3,0,2019/01/02 5:32 PM PST,2019-01-02,2019-01-03 01:32:00 UTC,Pacific Time (US & Canada),977,28300,,obscured,true,,,13979,Liam O'Brien,2019-01-03 17:53:09 UTC,2024-07-12 18:44:37 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2019-01-02 16:05:40 -0800,,"California, US",38.2857686224,-122.8704070561,,Tule Elk,https://www.inaturalist.org/observations/19394046,https://inaturalist-open-data.s3.amazonaws.com/photos/29828965/medium.jpg,rebeccafay,19394046,Tule Elk,Mammalia,566549,3,0,Wed Jan 02 2019 16:05:40 GMT-0800 (PST),2019-01-02,2019-01-03 00:05:40 UTC,Pacific Time (US & Canada),5,28270,,obscured,true,,,819,Rebecca Johnson,2019-01-03 08:00:29 UTC,2020-04-09 19:42:46 UTC,research,CC0,NA,3,false
Cervus canadensis nannodes,2018-12-30 11:38:23 -0800,,"California, US",38.3698264304,-122.9993907453,,Tule Elk,https://www.inaturalist.org/observations/19392504,https://inaturalist-open-data.s3.amazonaws.com/photos/29826366/medium.jpg,shannonbuttimer,19392504,Tule Elk,Mammalia,566549,2,0,Sun Dec 30 2018 11:38:23 GMT-0800 (PST),2018-12-30,2018-12-30 19:38:23 UTC,Pacific Time (US & Canada),5,28270,,obscured,true,,,627958,Shannon Buttimer,2019-01-03 05:48:15 UTC,2020-04-09 19:39:56 UTC,research,CC-BY-NC,NA,3,false
Cervus canadensis nannodes,2018-12-30 13:36:14 -0800,,"California, US",38.2407899991,-122.9968015016,,Tule Elk,https://www.inaturalist.org/observations/19392500,https://inaturalist-open-data.s3.amazonaws.com/photos/29826356/medium.jpg,shannonbuttimer,19392500,Tule Elk,Mammalia,566549,2,0,Sun Dec 30 2018 13:36:14 GMT-0800 (PST),2018-12-30,2018-12-30 21:36:14 UTC,Pacific Time (US & Canada),5,28270,,obscured,true,,,627958,Shannon Buttimer,2019-01-03 05:48:04 UTC,2020-04-09 19:42:47 UTC,research,CC-BY-NC,NA,3,false
Cervus canadensis nannodes,2018-12-30 15:20:00 -0500,                               ,"San Luis Obispo County, US-CA, US",35.1137571327,-119.6016622708,,Tule Elk,https://www.inaturalist.org/observations/19348029,https://inaturalist-open-data.s3.amazonaws.com/photos/29751179/medium.jpeg,tkoffel,19348029,Tule Elk,Mammalia,566549,4,0,2018/12/30 3:20 PM EST,2018-12-30,2018-12-30 20:20:00 UTC,Eastern Time (US & Canada),NA,28734,,obscured,true,,,320666,Thomas Koffel,2019-01-01 05:21:22 UTC,2023-07-20 08:59:42 UTC,research,CC-BY,NA,NA,false
Cervus canadensis nannodes,2018-12-29 11:48:00 -0800,,"California, US",38.3057770564,-122.8758551735,,Tule Elk,https://www.inaturalist.org/observations/19326801,https://inaturalist-open-data.s3.amazonaws.com/photos/29715364/medium.jpg,ungerlord,19326801,Tule Elk,Mammalia,566549,2,0,2018/12/29 11:48 AM PST,2018-12-29,2018-12-29 19:48:00 UTC,Pacific Time (US & Canada),NA,28270,,obscured,true,,,250046,,2018-12-31 04:59:10 UTC,2020-04-09 19:39:55 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-12-29 09:03:00 -0800,,"California, US",38.2315109072,-122.9743087561,,Tule Elk,https://www.inaturalist.org/observations/19325774,https://inaturalist-open-data.s3.amazonaws.com/photos/29713562/medium.jpg,ungerlord,19325774,Tule Elk,Mammalia,566549,3,0,2018/12/29 9:03 AM PST,2018-12-29,2018-12-29 17:03:00 UTC,Pacific Time (US & Canada),NA,28270,,obscured,true,,,250046,,2018-12-31 04:05:26 UTC,2020-04-09 19:42:49 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-12-29 09:02:00 -0800,,"California, US",38.357820617,-122.8599232077,,Tule Elk,https://www.inaturalist.org/observations/19325740,https://inaturalist-open-data.s3.amazonaws.com/photos/29713441/medium.jpg,ungerlord,19325740,Tule Elk,Mammalia,566549,2,0,2018/12/29 9:02 AM PST,2018-12-29,2018-12-29 17:02:00 UTC,Pacific Time (US & Canada),NA,28270,,obscured,true,,,250046,,2018-12-31 04:03:00 UTC,2020-04-09 19:42:52 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-12-29 08:06:00 -0800,,"California, US",38.1445873244,-122.9510338976,,Tule Elk,https://www.inaturalist.org/observations/19324815,https://inaturalist-open-data.s3.amazonaws.com/photos/29711601/medium.jpg,ungerlord,19324815,Tule Elk,Mammalia,566549,3,0,2018/12/29 8:06 AM PST,2018-12-29,2018-12-29 16:06:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,250046,,2018-12-31 03:24:41 UTC,2019-11-03 22:19:39 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-12-29 08:02:00 -0800,,"California, US",38.109003348,-122.9787494697,,Tule Elk,https://www.inaturalist.org/observations/19324761,https://inaturalist-open-data.s3.amazonaws.com/photos/29711415/medium.jpg,ungerlord,19324761,Tule Elk,Mammalia,566549,3,0,2018/12/29 8:02 AM PST,2018-12-29,2018-12-29 16:02:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,250046,,2018-12-31 03:22:03 UTC,2019-11-03 22:21:32 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-12-29 10:14:00 -0800,,"California, US",38.0976476052,-122.9061500922,,Tule Elk,https://www.inaturalist.org/observations/19316842,https://inaturalist-open-data.s3.amazonaws.com/photos/29691601/medium.jpg,newt77,19316842,Tule Elk,Mammalia,566549,2,0,2018/12/29 10:14 AM PST,2018-12-29,2018-12-29 18:14:00 UTC,Pacific Time (US & Canada),23748,28300,,obscured,true,,,1149476,Nido Paras,2018-12-30 21:10:28 UTC,2020-04-09 19:42:57 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-12-29 10:14:00 -0800,,"California, US",38.0624192161,-122.9323574529,,Tule Elk,https://www.inaturalist.org/observations/19316838,https://inaturalist-open-data.s3.amazonaws.com/photos/29691587/medium.jpg,newt77,19316838,Tule Elk,Mammalia,566549,2,0,2018/12/29 10:14 AM PST,2018-12-29,2018-12-29 18:14:00 UTC,Pacific Time (US & Canada),23748,28300,,obscured,true,,,1149476,Nido Paras,2018-12-30 21:10:24 UTC,2020-04-09 19:44:48 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-12-29 12:39:44 -0800,"25 or so on the hillside 
","California, US",38.0672628036,-122.8755801983,,Tule Elk,https://www.inaturalist.org/observations/19304359,https://inaturalist-open-data.s3.amazonaws.com/photos/29675894/medium.jpg,ten_salamanders,19304359,Tule Elk,Mammalia,566549,1,0,Sat Dec 29 2018 12:39:44 GMT-0800 (PST),2018-12-29,2018-12-29 20:39:44 UTC,Pacific Time (US & Canada),5,28300,,obscured,true,,,728009,Lisette Arellano,2018-12-30 05:50:59 UTC,2023-12-02 00:11:44 UTC,research,CC-BY-NC-SA,NA,3,false
Cervus canadensis nannodes,2018-12-26 14:42:48 -0800,,"California, US",38.2610574598,-122.8113641649,,Tule Elk,https://www.inaturalist.org/observations/19279659,https://static.inaturalist.org/photos/29631407/medium.jpg,feeeeesh,19279659,Tule Elk,Mammalia,566549,2,0,Wed Dec 26 2018 14:42:48 GMT-0800 (PST),2018-12-26,2018-12-26 22:42:48 UTC,Pacific Time (US & Canada),6,28270,,obscured,true,,,1348472,trish,2018-12-29 01:30:08 UTC,2020-04-09 19:44:50 UTC,research,,NA,3,false
Cervus canadensis nannodes,2018-12-27 16:37:04 -0800,,"California, US",38.0139927448,-122.8364022286,,Tule Elk,https://www.inaturalist.org/observations/19265123,https://static.inaturalist.org/photos/29605390/medium.jpg,benbugman,19265123,Tule Elk,Mammalia,566549,3,0,Thu Dec 27 2018 16:37:04 GMT-0800 (PST),2018-12-27,2018-12-28 00:37:04 UTC,Pacific Time (US & Canada),50,28300,,obscured,true,,,1400093,,2018-12-28 07:08:55 UTC,2019-11-03 22:19:52 UTC,research,,NA,3,false
Cervus canadensis nannodes,2018-12-22 11:05:23 -0800,,"California, US",37.165482406,-121.0925659876,,Tule Elk,https://www.inaturalist.org/observations/19156740,https://static.inaturalist.org/photos/29414505/medium.jpg,rpearson,19156740,Tule Elk,Mammalia,566549,2,0,Sat Dec 22 2018 11:05:23 GMT-0800 (PST),2018-12-22,2018-12-22 19:05:23 UTC,Pacific Time (US & Canada),12,28447,,obscured,true,,,768430,Rebecca Pearson,2018-12-22 19:19:19 UTC,2019-11-03 22:26:37 UTC,research,,NA,3,false
Cervus canadensis nannodes,2018-12-20 14:50:00 -0800,Sighted at San Luis NWR,"Merced County, US-CA, US",37.0466235117,-120.9577120443,,Tule Elk,https://www.inaturalist.org/observations/19127756,https://inaturalist-open-data.s3.amazonaws.com/photos/29362015/medium.jpeg,billwho,19127756,Tule Elk,Mammalia,566549,2,0,2018/12/20 2:50 PM PST,2018-12-20,2018-12-20 22:50:00 UTC,Pacific Time (US & Canada),61,28447,,obscured,true,,,174075,Bill Nownes,2018-12-21 02:46:17 UTC,2018-12-21 02:51:13 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2014-02-17 16:45:00 -0800,,"California, US",38.1582433916,-122.876846171,,Tule Elk,https://www.inaturalist.org/observations/19048411,https://inaturalist-open-data.s3.amazonaws.com/photos/29219046/medium.jpg,ryan_elliott,19048411,Tule Elk,Mammalia,566549,4,0,2014/02/17 4:45 PM PST,2014-02-17,2014-02-18 00:45:00 UTC,Pacific Time (US & Canada),1000,28300,,obscured,true,,,1283694,Ryan Elliott,2018-12-16 15:08:38 UTC,2019-11-03 22:19:56 UTC,research,CC0,NA,NA,false
Cervus canadensis nannodes,2018-12-07 12:43:27 -0800,,"San Luis Obispo County, US-CA, US",35.007921989,-119.926575334,,Tule Elk,https://www.inaturalist.org/observations/18891650,https://inaturalist-open-data.s3.amazonaws.com/photos/28950820/medium.jpg,jenhenlo,18891650,Tule Elk,Mammalia,566549,4,0,Fri Dec 07 2018 12:43:27 GMT-0800 (PST),2018-12-07,2018-12-07 20:43:27 UTC,Pacific Time (US & Canada),5,28734,,obscured,true,,,1283945,,2018-12-08 06:31:02 UTC,2021-07-13 21:33:15 UTC,research,CC-BY-NC,NA,3,false
Cervus canadensis nannodes,2018-10-06 14:46:49 -0700,,"California, US",38.2400623398,-122.8595319687,,Tule Elk,https://www.inaturalist.org/observations/18870278,https://static.inaturalist.org/photos/28913227/medium.jpg,charlybarley,18870278,Tule Elk,Mammalia,566549,3,0,Sat Oct 06 2018 14:46:49 GMT-0700 (PDT),2018-10-06,2018-10-06 21:46:49 UTC,Pacific Time (US & Canada),1145,28270,,obscured,true,,,769584,,2018-12-07 00:33:25 UTC,2020-04-09 19:44:53 UTC,research,,NA,3,false
Cervus canadensis nannodes,2018-12-01 13:07:35 -0800,,"Marin County, US-CA, US",38.0019764286,-122.8846022144,,Tule Elk,https://www.inaturalist.org/observations/18865310,https://inaturalist-open-data.s3.amazonaws.com/photos/28905100/medium.jpg,abalonequeen,18865310,Tule Elk,Mammalia,566549,1,0,Sat Dec 01 2018 13:07:35 GMT-0800 (PST),2018-12-01,2018-12-01 21:07:35 UTC,Pacific Time (US & Canada),1920,28300,,obscured,true,,,470767,Dr. Sara Elizabeth Boles,2018-12-06 18:50:47 UTC,2024-11-06 12:07:20 UTC,research,CC-BY-NC,NA,3,false
Cervus canadensis nannodes,2018-12-02 15:32:00 -0800,,"Marin County, US-CA, US",38.1219532357,-122.8198051707,,Tule Elk,https://www.inaturalist.org/observations/18855201,https://inaturalist-open-data.s3.amazonaws.com/photos/28886648/medium.jpeg,lorri-gong,18855201,Tule Elk,Mammalia,566549,3,0,2018/12/02 3:32 PM PST,2018-12-02,2018-12-02 23:32:00 UTC,Pacific Time (US & Canada),15,28300,,obscured,true,,,20270,Lorri Gong,2018-12-06 03:06:55 UTC,2019-11-03 22:19:55 UTC,research,CC-BY-NC-ND,NA,NA,false
Cervus canadensis nannodes,2018-10-13 09:10:00 -0700,,"California, US",38.1595268727,-122.8825238576,,Tule Elk,https://www.inaturalist.org/observations/18829627,https://static.inaturalist.org/photos/28842947/medium.jpg,nawaters,18829627,Tule Elk,Mammalia,566549,4,0,2018/10/13 9:10 AM PDT,2018-10-13,2018-10-13 16:10:00 UTC,Pacific Time (US & Canada),15,28300,,obscured,true,,,80993,,2018-12-04 20:45:46 UTC,2019-11-03 22:19:54 UTC,research,,NA,NA,false
Cervus canadensis nannodes,2018-11-23 08:31:00 -0800,,"California, US",38.0353388373,-122.8875888055,,Tule Elk,https://www.inaturalist.org/observations/18829607,https://static.inaturalist.org/photos/28842894/medium.jpg,nawaters,18829607,Tule Elk,Mammalia,566549,3,0,2018/11/23 8:31 AM PST,2018-11-23,2018-11-23 16:31:00 UTC,Pacific Time (US & Canada),31,28300,,obscured,true,,,80993,,2018-12-04 20:45:34 UTC,2019-11-03 22:19:54 UTC,research,,NA,NA,false
Cervus canadensis nannodes,2018-11-25 14:51:00 -0800,Inside an enclosure?,"Merced County, US-CA, US",37.0213511629,-120.890268735,,Tule Elk,https://www.inaturalist.org/observations/18790505,https://inaturalist-open-data.s3.amazonaws.com/photos/28780480/medium.jpg,euproserpinus,18790505,Tule Elk,Mammalia,566549,3,0,2018/11/25 2:51 PM PST,2018-11-25,2018-11-25 22:51:00 UTC,Pacific Time (US & Canada),NA,28447,,obscured,true,,,21370,Paul G. Johnson,2018-12-03 01:50:48 UTC,2020-04-06 18:33:42 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2012-04-30 11:55:00 -0700,,"San Luis Obispo County, US-CA, US",35.1848099185,-119.9664659722,inat,Tule Elk,https://www.inaturalist.org/observations/18746091,https://static.inaturalist.org/photos/28704905/medium.jpg,naturalisttrent,18746091,Cervus canadensis nannodes,Mammalia,566549,4,0,2012/04/30 11:55 AM PDT,2012-04-30,2012-04-30 18:55:00 UTC,Pacific Time (US & Canada),15229,28734,,obscured,true,,,9572,,2018-12-01 01:35:41 UTC,2021-07-13 21:34:07 UTC,research,,NA,NA,false
Cervus canadensis nannodes,2018-09-23 09:54:41 -0700,,"Marin County, US-CA, US",38.1147548368,-122.8044751941,,Tule Elk,https://www.inaturalist.org/observations/18743147,https://static.inaturalist.org/photos/28700512/medium.jpg,cheyennedolin,18743147,Tule Elk,Mammalia,566549,3,0,Sun Sep 23 2018 09:54:41 GMT-0700 (PDT),2018-09-23,2018-09-23 16:54:41 UTC,Pacific Time (US & Canada),4399,28300,,obscured,true,,,1181206,Cheyenne Dolin,2018-11-30 22:50:28 UTC,2019-11-03 22:19:53 UTC,research,,NA,3,false
Cervus canadensis nannodes,2018-11-24 15:13:00 -0800,"Started to stampede as we went by. Then crossed the road in front of us. Once they were about 100 yards away from the road, they stopped running.","San Luis Obispo County, US-CA, US",35.0517446831,-119.9838159035,,Tule Elk,https://www.inaturalist.org/observations/18640417,https://inaturalist-open-data.s3.amazonaws.com/photos/28532857/medium.jpeg,tothemax,18640417,Tule Elk,Mammalia,566549,2,0,2018/11/24 3:13 PM PST,2018-11-24,2018-11-24 23:13:00 UTC,Pacific Time (US & Canada),931,28734,,obscured,true,,,583493,Max Roberts,2018-11-26 02:07:20 UTC,2019-02-21 22:42:32 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-11-24 13:40:00 -0800,,"San Luis Obispo County, US-CA, US",35.0910116659,-119.9567950419,,Tule Elk,https://www.inaturalist.org/observations/18640415,https://inaturalist-open-data.s3.amazonaws.com/photos/28532840/medium.jpeg,tothemax,18640415,Tule Elk,Mammalia,566549,2,0,2018/11/24 1:40 PM PST,2018-11-24,2018-11-24 21:40:00 UTC,Pacific Time (US & Canada),309,28734,,obscured,true,,,583493,Max Roberts,2018-11-26 02:07:20 UTC,2019-02-21 22:42:33 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2018-11-24 14:39:00 -0800,,"California, US",38.0543412202,-121.8058100838,,Tule Elk,https://www.inaturalist.org/observations/18615747,https://inaturalist-open-data.s3.amazonaws.com/photos/28491684/medium.jpeg,mikewitkowski,18615747,Tule Elk,Mammalia,566549,1,0,2018/11/24 2:39 PM PST,2018-11-24,2018-11-24 22:39:00 UTC,Pacific Time (US & Canada),31,28300,,obscured,true,,,38698,,2018-11-25 04:35:37 UTC,2024-11-13 21:50:06 UTC,research,CC-BY-NC,NA,NA,false
Cervus canadensis nannodes,2009-08-06 07:45:00 -0700,,"California, US",38.0940000094,-122.9615031334,,Tule Elk,https://www.inaturalist.org/observations/18552349,https://inaturalist-open-data.s3.amazonaws.com/photos/28382810/medium.jpeg,ekoberle,18552349,Tule Elk,Mammalia,566549,3,0,2009/08/06 7:45 AM PDT,2009-08-06,2009-08-06 14:45:00 UTC,Pacific Time (US & Canada),3927,28300,,obscured,true,,,172086,Eric Koberle,2018-11-22 06:07:23 UTC,2023-07-07 04:17:31 UTC,research,CC-BY-NC,NA,NA,false
